source_path,edge_type,raw_target,line_number,resolution_status,resolved_path,resolution_candidates,resolution_candidate_count,semantic_reachability_claimed
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00All.mqh,MQL5_INCLUDE,ACL00Enums.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00Enums.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00Enums.mqh"",""ACL00Enums.mqh"",""mql5/Include/ACL00Enums.mqh"",""mql5/ACL00Enums.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00All.mqh,MQL5_INCLUDE,ACL00ReasonCodes.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00ReasonCodes.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00ReasonCodes.mqh"",""ACL00ReasonCodes.mqh"",""mql5/Include/ACL00ReasonCodes.mqh"",""mql5/ACL00ReasonCodes.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00All.mqh,MQL5_INCLUDE,ACL00AuthorityEnvelope.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00AuthorityEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00AuthorityEnvelope.mqh"",""ACL00AuthorityEnvelope.mqh"",""mql5/Include/ACL00AuthorityEnvelope.mqh"",""mql5/ACL00AuthorityEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00All.mqh,MQL5_INCLUDE,ACL00LifecycleGate.mqh,6,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00LifecycleGate.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00LifecycleGate.mqh"",""ACL00LifecycleGate.mqh"",""mql5/Include/ACL00LifecycleGate.mqh"",""mql5/ACL00LifecycleGate.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00All.mqh,MQL5_INCLUDE,ACL00AuditEnvelope.mqh,7,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00AuditEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL00/ACL00AuditEnvelope.mqh"",""ACL00AuditEnvelope.mqh"",""mql5/Include/ACL00AuditEnvelope.mqh"",""mql5/ACL00AuditEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01Enums.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01Enums.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01Enums.mqh"",""ACL01Enums.mqh"",""mql5/Include/ACL01Enums.mqh"",""mql5/ACL01Enums.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01ArtifactIdentity.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01ArtifactIdentity.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01ArtifactIdentity.mqh"",""ACL01ArtifactIdentity.mqh"",""mql5/Include/ACL01ArtifactIdentity.mqh"",""mql5/ACL01ArtifactIdentity.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01LocatorEnvelope.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LocatorEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LocatorEnvelope.mqh"",""ACL01LocatorEnvelope.mqh"",""mql5/Include/ACL01LocatorEnvelope.mqh"",""mql5/ACL01LocatorEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01RegistryEnvelope.mqh,6,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01RegistryEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01RegistryEnvelope.mqh"",""ACL01RegistryEnvelope.mqh"",""mql5/Include/ACL01RegistryEnvelope.mqh"",""mql5/ACL01RegistryEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01CompatibilityEnvelope.mqh,7,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01CompatibilityEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01CompatibilityEnvelope.mqh"",""ACL01CompatibilityEnvelope.mqh"",""mql5/Include/ACL01CompatibilityEnvelope.mqh"",""mql5/ACL01CompatibilityEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01LineageEnvelope.mqh,8,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LineageEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LineageEnvelope.mqh"",""ACL01LineageEnvelope.mqh"",""mql5/Include/ACL01LineageEnvelope.mqh"",""mql5/ACL01LineageEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01All.mqh,MQL5_INCLUDE,ACL01AuthorityEnvelope.mqh,9,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01AuthorityEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01AuthorityEnvelope.mqh"",""ACL01AuthorityEnvelope.mqh"",""mql5/Include/ACL01AuthorityEnvelope.mqh"",""mql5/ACL01AuthorityEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LocatorEnvelope.mqh,MQL5_INCLUDE,ACL01Enums.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01Enums.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01Enums.mqh"",""ACL01Enums.mqh"",""mql5/Include/ACL01Enums.mqh"",""mql5/ACL01Enums.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01LocatorEnvelope.mqh,MQL5_INCLUDE,ACL01ArtifactIdentity.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01ArtifactIdentity.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL01/ACL01ArtifactIdentity.mqh"",""ACL01ArtifactIdentity.mqh"",""mql5/Include/ACL01ArtifactIdentity.mqh"",""mql5/ACL01ArtifactIdentity.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02Enums.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Enums.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Enums.mqh"",""ACL02Enums.mqh"",""mql5/Include/ACL02Enums.mqh"",""mql5/ACL02Enums.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02ContextIdentity.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ContextIdentity.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ContextIdentity.mqh"",""ACL02ContextIdentity.mqh"",""mql5/Include/ACL02ContextIdentity.mqh"",""mql5/ACL02ContextIdentity.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02Finding.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Finding.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Finding.mqh"",""ACL02Finding.mqh"",""mql5/Include/ACL02Finding.mqh"",""mql5/ACL02Finding.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02ReadinessEnvelope.mqh,6,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ReadinessEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ReadinessEnvelope.mqh"",""ACL02ReadinessEnvelope.mqh"",""mql5/Include/ACL02ReadinessEnvelope.mqh"",""mql5/ACL02ReadinessEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02ClockEnvelope.mqh,7,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ClockEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ClockEnvelope.mqh"",""ACL02ClockEnvelope.mqh"",""mql5/Include/ACL02ClockEnvelope.mqh"",""mql5/ACL02ClockEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02SecurityEnvelope.mqh,8,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02SecurityEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02SecurityEnvelope.mqh"",""ACL02SecurityEnvelope.mqh"",""mql5/Include/ACL02SecurityEnvelope.mqh"",""mql5/ACL02SecurityEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02All.mqh,MQL5_INCLUDE,ACL02AuthorityEnvelope.mqh,9,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02AuthorityEnvelope.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02AuthorityEnvelope.mqh"",""ACL02AuthorityEnvelope.mqh"",""mql5/Include/ACL02AuthorityEnvelope.mqh"",""mql5/ACL02AuthorityEnvelope.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02ReadinessEnvelope.mqh,MQL5_INCLUDE,ACL02Enums.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Enums.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL02/ACL02Enums.mqh"",""ACL02Enums.mqh"",""mql5/Include/ACL02Enums.mqh"",""mql5/ACL02Enums.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05Types.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh"",""ACL05Types.mqh"",""mql5/Include/ACL05Types.mqh"",""mql5/ACL05Types.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05BatchIdentity.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05BatchIdentity.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05BatchIdentity.mqh"",""ACL05BatchIdentity.mqh"",""mql5/Include/ACL05BatchIdentity.mqh"",""mql5/ACL05BatchIdentity.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05CandidateFreeze.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05CandidateFreeze.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05CandidateFreeze.mqh"",""ACL05CandidateFreeze.mqh"",""mql5/Include/ACL05CandidateFreeze.mqh"",""mql5/ACL05CandidateFreeze.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05ObjectReference.mqh,6,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05ObjectReference.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05ObjectReference.mqh"",""ACL05ObjectReference.mqh"",""mql5/Include/ACL05ObjectReference.mqh"",""mql5/ACL05ObjectReference.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05DatasetSnapshot.mqh,7,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05DatasetSnapshot.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05DatasetSnapshot.mqh"",""ACL05DatasetSnapshot.mqh"",""mql5/Include/ACL05DatasetSnapshot.mqh"",""mql5/ACL05DatasetSnapshot.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05LabelContract.mqh,8,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05LabelContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05LabelContract.mqh"",""ACL05LabelContract.mqh"",""mql5/Include/ACL05LabelContract.mqh"",""mql5/ACL05LabelContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05SplitContract.mqh,9,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05SplitContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05SplitContract.mqh"",""ACL05SplitContract.mqh"",""mql5/Include/ACL05SplitContract.mqh"",""mql5/ACL05SplitContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05EnvironmentLock.mqh,10,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05EnvironmentLock.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05EnvironmentLock.mqh"",""ACL05EnvironmentLock.mqh"",""mql5/Include/ACL05EnvironmentLock.mqh"",""mql5/ACL05EnvironmentLock.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05ComputeBudget.mqh,11,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05ComputeBudget.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05ComputeBudget.mqh"",""ACL05ComputeBudget.mqh"",""mql5/Include/ACL05ComputeBudget.mqh"",""mql5/ACL05ComputeBudget.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05EventContract.mqh,12,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05EventContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05EventContract.mqh"",""ACL05EventContract.mqh"",""mql5/Include/ACL05EventContract.mqh"",""mql5/ACL05EventContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05HandoffContract.mqh,13,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05HandoffContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05HandoffContract.mqh"",""ACL05HandoffContract.mqh"",""mql5/Include/ACL05HandoffContract.mqh"",""mql5/ACL05HandoffContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05All.mqh,MQL5_INCLUDE,ACL05Guards.mqh,14,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Guards.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Guards.mqh"",""ACL05Guards.mqh"",""mql5/Include/ACL05Guards.mqh"",""mql5/ACL05Guards.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05BatchIdentity.mqh,MQL5_INCLUDE,ACL05Types.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh"",""ACL05Types.mqh"",""mql5/Include/ACL05Types.mqh"",""mql5/ACL05Types.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05CandidateFreeze.mqh,MQL5_INCLUDE,ACL05Types.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh"",""ACL05Types.mqh"",""mql5/Include/ACL05Types.mqh"",""mql5/ACL05Types.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05ObjectReference.mqh,MQL5_INCLUDE,ACL05Types.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL05/ACL05Types.mqh"",""ACL05Types.mqh"",""mql5/Include/ACL05Types.mqh"",""mql5/ACL05Types.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06Constants.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06Constants.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06Constants.mqh"",""ACL06Constants.mqh"",""mql5/Include/ACL06Constants.mqh"",""mql5/ACL06Constants.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06TaskTypes.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06TaskTypes.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06TaskTypes.mqh"",""ACL06TaskTypes.mqh"",""mql5/Include/ACL06TaskTypes.mqh"",""mql5/ACL06TaskTypes.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06Authority.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06Authority.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06Authority.mqh"",""ACL06Authority.mqh"",""mql5/Include/ACL06Authority.mqh"",""mql5/ACL06Authority.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06TaskContract.mqh,6,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06TaskContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06TaskContract.mqh"",""ACL06TaskContract.mqh"",""mql5/Include/ACL06TaskContract.mqh"",""mql5/ACL06TaskContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06DAGContract.mqh,7,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06DAGContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06DAGContract.mqh"",""ACL06DAGContract.mqh"",""mql5/Include/ACL06DAGContract.mqh"",""mql5/ACL06DAGContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06BudgetContract.mqh,8,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06BudgetContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06BudgetContract.mqh"",""ACL06BudgetContract.mqh"",""mql5/Include/ACL06BudgetContract.mqh"",""mql5/ACL06BudgetContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06ResultContract.mqh,9,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06ResultContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06ResultContract.mqh"",""ACL06ResultContract.mqh"",""mql5/Include/ACL06ResultContract.mqh"",""mql5/ACL06ResultContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06ReceiptContract.mqh,10,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06ReceiptContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06ReceiptContract.mqh"",""ACL06ReceiptContract.mqh"",""mql5/Include/ACL06ReceiptContract.mqh"",""mql5/ACL06ReceiptContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06HandoffContract.mqh,11,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06HandoffContract.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06HandoffContract.mqh"",""ACL06HandoffContract.mqh"",""mql5/Include/ACL06HandoffContract.mqh"",""mql5/ACL06HandoffContract.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06KnownTimeGuard.mqh,12,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06KnownTimeGuard.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06KnownTimeGuard.mqh"",""ACL06KnownTimeGuard.mqh"",""mql5/Include/ACL06KnownTimeGuard.mqh"",""mql5/ACL06KnownTimeGuard.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06.mqh,MQL5_INCLUDE,ACL06DiagnosticLane.mqh,13,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06DiagnosticLane.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL06/ACL06DiagnosticLane.mqh"",""ACL06DiagnosticLane.mqh"",""mql5/Include/ACL06DiagnosticLane.mqh"",""mql5/ACL06DiagnosticLane.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07.mqh,MQL5_INCLUDE,ACL07Constants.mqh,3,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07Constants.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07Constants.mqh"",""ACL07Constants.mqh"",""mql5/Include/ACL07Constants.mqh"",""mql5/ACL07Constants.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07.mqh,MQL5_INCLUDE,ACL07GateStatus.mqh,4,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07GateStatus.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07GateStatus.mqh"",""ACL07GateStatus.mqh"",""mql5/Include/ACL07GateStatus.mqh"",""mql5/ACL07GateStatus.mqh""]",,false
lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07.mqh,MQL5_INCLUDE,ACL07DecisionStatus.mqh,5,RESOLVED_INTERNAL,lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07DecisionStatus.mqh,"[""lab/11_strategy_factory/mql5/Include/AlphaLab/ACL_OS/ACL07/ACL07DecisionStatus.mqh"",""ACL07DecisionStatus.mqh"",""mql5/Include/ACL07DecisionStatus.mqh"",""mql5/ACL07DecisionStatus.mqh""]",,false
